sleep_hours,daily_exercise_mins,screen_time_hours,diet_quality,stress_level,mood_level,productivity_score
0.4448597566882679,-0.6885103130493948,2.1749783424564004,0.5594446349702753,0.3673523505455222,0.6926619842156355,4.62
-1.2186924031253679,1.008649576293539,0.18035885701100057,0.004061241067911192,1.0357974328528519,-1.6803694889737086,4.72
0.9479501275996497,-0.43892797638131625,-0.9260316388219945,0.5594446349702753,-0.9695378140691373,2.2217632503904583,7.31
-2.0370527398078826,-0.18934563971323778,1.047810560316682,0.004061241067911192,1.0357974328528519,-1.1456018330437159,3.0
-1.1918609166767609,-0.8881761823838575,0.9387298072063869,-1.106705546736817,1.7042425151601817,-1.9728205508104235,2.66
-1.2522317611861264,-0.039596237712390674,0.8296490540960916,1.1148280288726393,0.3673523505455222,0.24980751914860985,3.97
0.27045509477232227,-0.5387609110485476,-0.8377281720184219,0.004061241067911192,-0.30109273176180756,0.584037304104855,4.84
0.9211186411510432,-0.6885103130493948,0.273856645391254,-0.551322152834453,1.0357974328528519,-1.6553022551019902,4.69
-0.9705011534757527,1.2083154456280019,-1.8402322363178025,1.6702114227750036,-0.9695378140691373,0.7427964519590721,7.42
0.6796352631135791,-0.8881761823838575,-0.3598505869637949,1.1148280288726393,-0.30109273176180756,-0.20140269054232174,5.36
1.015028843721167,-0.8881761823838575,-0.7182587757547652,1.1148280288726393,-1.637982896376467,1.5198807019823428,6.52
-0.9034224373542354,-0.039596237712390674,-0.21960390439341523,-0.551322152834453,0.3673523505455222,-1.3127167255218384,4.37
0.08934256124422511,-0.23926210704685347,2.3204193466034604,-1.106705546736817,1.7042425151601817,-0.41865205076388123,3.79
2.6718731319226516,-0.988009117051089,-0.9156429956686329,-0.551322152834453,-0.9695378140691373,0.4169224116267328,6.26
-0.7625571334990485,-0.7384267803830105,-1.0299180703556088,2.2255948166773676,-0.9695378140691373,0.2581632637725158,6.0
-0.2728825058119699,-0.8382597150502419,0.466046543728441,0.004061241067911192,0.3673523505455222,-0.936708217446062,3.88
-0.3399612219334878,0.3597355009565349,-0.49490294795749395,0.5594446349702753,-0.9695378140691373,-0.686035878728878,5.59
0.666219519889276,-0.5886773783821634,-1.4454637964900672,0.5594446349702753,-0.9695378140691373,0.8681326213176644,5.7
0.7198824927864901,3.304807073639861,0.5699329752620552,1.6702114227750036,-0.9695378140691373,1.5449479358540614,5.61
-1.3595577069805547,3.704138812308787,-0.2299925475467767,1.1148280288726393,0.3673523505455222,0.4670568793701693,5.99
0.5387699592583929,-0.8881761823838575,-0.027414006056228256,-1.106705546736817,0.3673523505455222,-0.5356324754985676,4.71
-0.2728825058119699,0.010320229621225023,1.6243802553282432,1.6702114227750036,0.3673523505455222,0.14953858366173609,5.4
-0.19238804646614868,-0.9380926497174733,-0.37023923011715637,-0.551322152834453,-0.30109273176180756,-0.0008648195685741995,4.97
-0.3869163232185497,1.1583989782943862,0.5907102615687781,0.5594446349702753,1.0357974328528519,-0.5941226878659102,5.44
0.30399445283308096,0.9587331089599234,-1.5337672632936394,-0.551322152834453,-0.9695378140691373,-0.686035878728878,5.66
-0.3332533503213362,0.010320229621225023,0.2582736806612117,0.5594446349702753,0.3673523505455222,0.34172071001157694,5.71
-0.4003320664428535,-0.9380926497174733,0.440074935845037,2.2255948166773676,-0.9695378140691373,1.4530347449910936,6.04
-0.6082760864195578,-0.18934563971323778,-1.767511734244272,1.1148280288726393,-0.9695378140691373,0.6425275164721983,5.51
-0.07835422905956885,-0.638593845715779,1.0218389524332785,0.5594446349702753,-0.9695378140691373,0.5589700702331372,5.23
0.008848101898403937,-0.7883432477166261,-0.46373701849740956,0.004061241067911192,1.0357974328528519,-1.1623133222915283,4.41
-0.5479052419101921,-0.638593845715779,-0.2611584770068611,-0.551322152834453,0.3673523505455222,-1.0453328975568421,5.37
0.6729273915014276,-0.8382597150502419,-0.5572348068776625,-1.106705546736817,1.0357974328528519,-0.08442226580763605,4.0
0.6326801618285173,1.008649576293539,0.6997910146790733,1.1148280288726393,-0.9695378140691373,1.411256021871563,5.32
-1.1180743289430919,2.705809465636473,-1.8402322363178025,0.5594446349702753,0.3673523505455222,1.0352475137957866,5.67
0.38448891217890213,0.20998609895568782,-0.931225960398675,0.004061241067911192,0.3673523505455222,-0.6442571556093474,6.18
1.2900515798193892,-0.23926210704685347,-1.6740139458640193,-0.551322152834453,-1.637982896376467,1.0686704922914112,5.53
2.484052726782403,-0.48884444371493196,1.6139916121748819,-1.6620889406391812,-0.30109273176180756,0.31665347613985906,5.82
-1.0912428424944849,-0.3890115090477006,0.35177146904146467,1.1148280288726393,0.3673523505455222,0.2330960299007972,3.91
0.25703935154801905,-0.43892797638131625,1.3906357843776103,-0.551322152834453,1.0357974328528519,-0.6442571556093474,5.52
-0.5344894986858888,0.8589001742926919,0.05050081759398239,0.5594446349702753,-0.9695378140691373,-0.7361703464723152,5.71
0.15642127736574246,0.06023669695484072,-0.3962108380005602,1.1148280288726393,-0.30109273176180756,0.6341717718482923,5.18
0.3576574257302951,-0.5387609110485476,-0.23518686912345757,0.004061241067911192,-0.9695378140691373,0.08269262667048691,4.08
1.5986136739783707,-0.3390950417140849,-0.9987521408955244,0.004061241067911192,-0.9695378140691373,0.7929309197025085,7.59
0.2771629663844739,-0.48884444371493196,-0.2611584770068611,-1.106705546736817,1.0357974328528519,0.19131730678126666,3.72
0.6326801618285173,0.20998609895568782,0.14919292755091643,-0.551322152834453,-0.30109273176180756,-0.02593205344029283,5.15
-0.6216918296438616,-0.039596237712390674,-0.17804933177996937,0.004061241067911192,0.3673523505455222,-0.9534197066938747,6.68
-0.2460510193633628,-0.5886773783821634,1.2971379959973572,0.5594446349702753,-0.30109273176180756,0.38349943313110824,5.54
-1.6882434159759911,-0.7883432477166261,-0.702675811024723,2.2255948166773676,-1.637982896376467,0.38349943313110824,5.35
0.5588935740948477,1.9570624556322374,1.0633935250467244,2.2255948166773676,-1.637982896376467,1.996158145544993,5.91
0.38448891217890213,-0.48884444371493196,0.11283267651415117,0.5594446349702753,-0.30109273176180756,-0.02593205344029283,5.03
-1.0644113560458777,-0.7883432477166261,-0.05338561393963204,0.5594446349702753,-0.30109273176180756,0.1161156051661115,5.1
-0.06493848583526562,-0.6885103130493948,-0.12091179443648144,0.004061241067911192,0.3673523505455222,-1.2542265131544956,5.21
-0.3802084516063981,-0.3890115090477006,1.9723998009658519,0.004061241067911192,0.3673523505455222,-1.2960052362740262,3.14
0.6326801618285173,1.8073130536313902,1.473744929604502,1.1148280288726393,-0.30109273176180756,0.2330960299007972,6.21
1.9876702274831728,-0.7883432477166261,-0.5468461637243011,-0.551322152834453,-2.306427978683797,1.2190738955217222,6.81
0.30399445283308096,-0.638593845715779,-0.032608327632909107,1.1148280288726393,-0.30109273176180756,-0.502209497002943,5.83
-0.09847784389602429,0.4595684356237663,1.1257253839668933,1.1148280288726393,-0.9695378140691373,-0.2766043921574769,4.93
1.2296807353100236,0.6592343049582291,0.22191342962444643,-0.551322152834453,-1.637982896376467,0.7177292180873533,5.61
0.48510698636117877,-0.8382597150502419,0.045306496017301766,0.5594446349702753,0.3673523505455222,0.7595079412068839,3.96
1.9004678965251993,1.1084825109607703,0.995867344549875,0.004061241067911192,-0.30109273176180756,0.14953858366173609,5.28
-1.5406702405086525,0.5594013702909977,-0.6611212384112771,-1.106705546736817,0.3673523505455222,-3.067423096542128,3.78
0.38448891217890213,-0.5886773783821634,0.3829373985015493,0.004061241067911192,-0.30109273176180756,0.5422585809853244,6.07
1.3973775256138175,-0.23926210704685347,-1.4714354043734708,0.004061241067911192,-0.9695378140691373,0.7177292180873533,7.34
-0.18568017485399707,0.16006963162207213,0.7049853362557544,0.5594446349702753,0.3673523505455222,0.21638454065298526,4.03
0.5656014457069999,1.1084825109607703,1.6295745769049237,-0.551322152834453,-0.9695378140691373,-0.251537158285759,4.91
-1.7217827740367497,-0.5387609110485476,-0.28713008489026465,0.004061241067911192,-0.30109273176180756,-1.9477533169387053,3.84
-0.12530933034463135,-0.9380926497174733,-1.2896341491896453,0.5594446349702753,-0.30109273176180756,0.12447134979001746,4.73
1.7528947210578614,0.6592343049582291,-1.4350751533367054,-1.106705546736817,1.7042425151601817,-0.22646992441404037,5.31
-1.1180743289430919,0.4595684356237663,0.13360996282087412,2.2255948166773676,-0.9695378140691373,0.6007487933526677,6.46
1.256512221758631,-0.6885103130493948,-0.6091780226444699,1.1148280288726393,-0.9695378140691373,0.8931998551893823,6.6
0.666219519889276,-0.5387609110485476,0.7932888030593268,0.004061241067911192,-0.30109273176180756,1.1355164492826604,6.93
0.30399445283308096,-0.988009117051089,1.1413083486969355,-0.551322152834453,0.3673523505455222,-0.41865205076388123,4.05
-0.6015682148074062,-0.6885103130493948,-0.2299925475467767,0.004061241067911192,0.3673523505455222,-0.5774111986180982,4.29
-1.386389193429162,-0.8382597150502419,-0.5832064147610663,0.5594446349702753,1.0357974328528519,0.2665190083964218,3.8
-2.224873144948132,3.4545564756407083,-0.28193576331358405,-1.6620889406391812,1.7042425151601817,-0.1429124781749785,3.97
0.7668375940715525,-0.43892797638131625,0.897175234592941,-0.551322152834453,0.3673523505455222,0.13282709441392343,4.46
-0.44728716772791605,0.7091507722918449,1.3646641764942067,0.004061241067911192,0.3673523505455222,-0.9701311959416866,3.79
0.9546579992118014,4.103470550977712,-0.1261061160131623,-0.551322152834453,1.0357974328528519,-0.7695933249679391,5.8
0.6930510063378836,0.3597355009565349,1.0841708113534474,-0.551322152834453,1.0357974328528519,0.4587011347462634,5.43
-0.23934314775121118,-0.9380926497174733,0.1439986059742358,-0.551322152834453,-0.9695378140691373,-0.9617754513177806,4.99
-0.6619390593167719,-0.7883432477166261,-1.5493502280236817,0.004061241067911192,1.7042425151601817,0.325009220763765,4.93
-1.634580443078777,3.1051412043053985,-0.40659948115392164,-0.551322152834453,2.3726875974675115,-1.1372460884198095,5.25
-0.21251166130260413,0.6093178376246134,0.4712408653051216,1.1148280288726393,0.3673523505455222,0.6258160272243863,5.12
-0.11860145873247974,-0.7384267803830105,-1.6999855537474227,-1.6620889406391812,1.0357974328528519,-0.7278146018484085,4.6
2.6718731319226516,-0.638593845715779,-0.10532882970643936,-0.551322152834453,-0.9695378140691373,0.5506143256092304,6.52
0.9412422559874981,4.003637616310481,-1.2844398276129645,-0.551322152834453,0.3673523505455222,0.901555599813289,6.21
-1.8224008482190264,-0.3390950417140849,0.8400376972494533,0.5594446349702753,1.0357974328528519,-1.563389064239023,4.03
0.9345343843753465,-0.7384267803830105,-0.8533111367484641,0.004061241067911192,-0.9695378140691373,0.6091045379765737,4.85
0.4180282702396608,-0.7384267803830105,1.4789392511811825,1.1148280288726393,1.7042425151601817,1.177295172402191,5.32
-0.1051857155081759,-0.8881761823838575,-0.7909792778282954,-0.551322152834453,-0.30109273176180756,-0.1429124781749785,3.6
-0.5277816270737367,-0.2891785743804692,-0.2247982259700961,0.5594446349702753,0.3673523505455222,-1.1288903437959037,4.61
0.5052306011976336,-0.039596237712390674,-1.6895969105940614,-2.2174723345415455,1.0357974328528519,-0.7612375803440331,5.44
0.19666850703865274,0.509484902957382,0.7049853362557544,-0.551322152834453,-0.30109273176180756,-0.20140269054232174,5.38
-1.7419063888732051,0.11015316428845642,-0.2767414417369034,0.004061241067911192,-0.30109273176180756,-0.35180609377263206,5.06
-0.7491413902747447,0.11015316428845642,0.5179897594952481,0.004061241067911192,-0.30109273176180756,-1.6135235319824595,5.29
-1.5272544972843487,0.6592343049582291,-0.5884007363377469,-0.551322152834453,1.7042425151601817,-0.677680134104972,4.63
